"timestamp","message"
"2019-02-20 02:15:05 GMT+0300","AU: 1/0 WR: 100 %. AD: 1/0 WR: 100 %. EAU: 2/0 WR: 100 %. EAD: 1/0 WR: 100 %. TU: 0/0 WR: 100 %. TD: 1/0 WR: 100 %. LAU: 2/0 WR: 100 %. LAD: 2/0 WR: 100 %. LEAU: 2/0 WR: 100 %. LEAD: 2/0 WR: 100 %. LTU: 0/0 WR: 100 %. LTD: 0/0 WR: 100 %. CAU: 1/0 WR: 100 %. CAD: 0/0 WR: 100 %. CEAU: 1/0 WR: 100 %. CEAD: 0/0 WR: 100 %. CTU: 0/0 WR: 100 %. CTD: 0/0 WR: 100 %. CLAU: 2/0 WR: 100 %. CLAD: 0/0 WR: 100 %. CLEAU: 2/0 WR: 100 %. CLEAD: 0/0 WR: 100 %. CLTU: 0/0 WR: 100 %. CLTD: 0/0 WR: 100 %. STUBBU: 0/0 WR: 100 %. STLBBD: 0/0 WR: 100 %. RSIU: 1/0 WR: 100 %. RSID: 0/0 WR: 100 %. ZU: 2/0 WR: 100 %. ZD: 3/0 WR: 100 %. "
"2019-02-21 03:20:05 GMT+0300","Bought: Win payout if Volatility 10 Index is strictly lower than entry spot at 5 minutes after contract start time. (ID: 30735928501)"
"2019-02-21 03:20:05 GMT+0300","RSI Up got the highest win rate of 1 and purchased. Is direction up? false"
"2019-02-21 03:25:04 GMT+0300","Loss amount: -0.35"
"2019-02-21 03:25:04 GMT+0300","Day 4 of week"
"2019-02-21 03:25:04 GMT+0300","AU: 1/0 WR: 100 %. AD: 1/0 WR: 100 %. EAU: 2/0 WR: 100 %. EAD: 1/0 WR: 100 %. TU: 0/0 WR: 100 %. TD: 1/0 WR: 100 %. LAU: 2/0 WR: 100 %. LAD: 2/0 WR: 100 %. LEAU: 2/0 WR: 100 %. LEAD: 2/0 WR: 100 %. LTU: 0/0 WR: 100 %. LTD: 0/0 WR: 100 %. CAU: 1/0 WR: 100 %. CAD: 0/0 WR: 100 %. CEAU: 1/0 WR: 100 %. CEAD: 0/0 WR: 100 %. CTU: 0/0 WR: 100 %. CTD: 0/0 WR: 100 %. CLAU: 2/0 WR: 100 %. CLAD: 0/0 WR: 100 %. CLEAU: 2/0 WR: 100 %. CLEAD: 0/0 WR: 100 %. CLTU: 0/0 WR: 100 %. CLTD: 0/0 WR: 100 %. STUBBU: 0/0 WR: 100 %. STLBBD: 0/0 WR: 100 %. RSIU: 1/1 WR: 50 %. RSID: 0/0 WR: 100 %. ZU: 2/0 WR: 100 %. ZD: 3/0 WR: 100 %. "
"2019-02-21 03:25:08 GMT+0300","Bought: Win payout if Volatility 10 Index is strictly higher than entry spot at 5 minutes after contract start time. (ID: 30736004481)"
"2019-02-21 03:25:08 GMT+0300","TurnBack Up got the highest win rate of 1 and purchased. Is direction up? true"
"2019-02-21 03:45:23 GMT+0300","Loss amount: -0.7"
"2019-02-21 03:45:23 GMT+0300","AU: 1/0 WR: 100 %. AD: 1/0 WR: 100 %. EAU: 2/0 WR: 100 %. EAD: 1/0 WR: 100 %. TU: 1/0 WR: 100 %. TD: 1/0 WR: 100 %. LAU: 2/0 WR: 100 %. LAD: 2/0 WR: 100 %. LEAU: 2/0 WR: 100 %. LEAD: 2/0 WR: 100 %. LTU: 1/0 WR: 100 %. LTD: 0/0 WR: 100 %. CAU: 1/0 WR: 100 %. CAD: 0/0 WR: 100 %. CEAU: 1/0 WR: 100 %. CEAD: 0/0 WR: 100 %. CTU: 0/0 WR: 100 %. CTD: 0/0 WR: 100 %. CLAU: 2/0 WR: 100 %. CLAD: 0/0 WR: 100 %. CLEAU: 2/0 WR: 100 %. CLEAD: 0/0 WR: 100 %. CLTU: 0/0 WR: 100 %. CLTD: 0/0 WR: 100 %. STUBBU: 0/0 WR: 100 %. STLBBD: 0/0 WR: 100 %. RSIU: 1/1 WR: 50 %. RSID: 0/0 WR: 100 %. ZU: 2/0 WR: 100 %. ZD: 3/0 WR: 100 %. "
